ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;MODELO;ACCESIBLE
"24970";"Balancín en Área Infantil";"165";"APOSTOL SANTIAGO";"16";"HORTALEZA";"OPERATIVO";"444471.757";"4480875.441";"ETRS89";40.47670851;-3.65509654;"CALLE";"DOÑA GUIOMAR";"3";"28033";"C · CALLE DOÑA GUIOMAR , ASCENDIENTE 1: 165 · APÓ";"20155581";"2005-01-01 00:00:00.0";"1608002";"AE21";"0846 · BUGEE";
"24961";"Balancín en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444433.793";"4479537.156";"ETRS89";40.46465006;-3.65542717;"CALLE";"LOPEZ DE HOYOS";"329";"28043";"Pq · PARQUE PINAR DEL REY , ASCENDIENTE 1: 163 ·";"11117729";"2000-01-01 00:00:00.0";"1607410";"AE21";"1120 · MOTO";
"24951";"Balancín en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446035.546";"4479529.521";"ETRS89";40.46468686;-3.63653429;"CALLE";"MONTALBOS";"14";"28043";"C · CALLE MOLTALBOS , ASCENDIENTE 1: 163 · CANILL";"31045330";"2006-01-01 00:00:00.0";"1606404";"AE21";"0644 · PONY";
"24945";"Balancín en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"446033.587";"4479665.880";"ETRS89";40.46591513;-3.63656899;"CALLE";"LOS EMIGRANTES";"3";"28043";"C · CALLE EMIGRANTES 4 , ASCENDIENTE 1: 163 · CAN";"11117163";"2001-01-01 00:00:00.0";"1606002";"AE21";"0018 · ALCE";
"24925";"Balancín en Área Infantil";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"447133.667";"4479004.590";"ETRS89";40.46002860;-3.62353848;"CALLE";"FRANCISCO MOREJON";"9";"28043";"C · CALLE FRANCISCO MOREJON  7 , ASCENDIENTE 1: 1";"20084831";"2005-01-01 00:00:00.0";"1604608";"AE21";"1126 · PERRO";
"24875";"Balancín en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446303.236";"4481105.108";"ETRS89";40.47889791;-3.63351032;"CALLE";"RAFAELA APARICIO";"2";"28055";"C · CALLE GREGORIO SANCHEZ HERRAEZ , ASCENDIENTE";"31041690";"2006-01-01 00:00:00.0";"1601207";"AE21";"0593 · PATO";
"24863";"Balancín en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"443735.831";"4482263.597";"ETRS89";40.48916410;-3.66390130;"CALLE";"OÑA";"69";"28050";"C · CALLE OÑA 69 , ASCENDIENTE 1: 166 · VALDEFUEN";"11122403";"2000-01-01 00:00:00.0";"1600303";"AE21";"0726 · TORTUGA";
"24845";"Balancín en Área Infantil";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444156.840";"4474901.773";"ETRS89";40.42287358;-3.65828625;"CALLE";"RICARDO ORTIZ";"106";"28017";"C · CALLE RICARDO ORTIZ 104 POST. , ASCENDIENTE 1";"11103474";"2022-04-22 00:00:00.0";"1511907";"AE21";;
"24831";"Balancín en Área Infantil";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443499.895";"4480046.190";"ETRS89";40.46917269;-3.66648753;"CALLE";"ARTURO SORIA";"262";"28033";"C · CALLE ARTURO SORIA 262 , ASCENDIENTE 1: 159 ·";"11112455";"2007-01-01 00:00:00.0";"1511111";"AE21";"0048 · CABALLO";
"24818";"Balancín en Área Infantil";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444675.665";"4478066.966";"ETRS89";40.45142199;-3.65244623;"CALLE";"ARTURO SORIA";"140";"28043";"C · CALLE ARTURO SORIA 140 , ASCENDIENTE 1: 156 ·";"11111378";"2004-01-01 00:00:00.0";"1510604";"AE21";"0132 · COCHE";
"24774";"Balancín en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445999.683";"4476212.708";"ETRS89";40.43480488;-3.63667523;"CALLE";"VIRGEN DE LA VEGA";"5";"28017";"C · CALLE VIRGEN DE LA VEGA 9-11 , ASCENDIENTE 1:";"20079715";"2006-01-01 00:00:00.0";"1507810";"AE21";"1036 · ELEFANTE";
"24753";"Balancín en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"446768.467";"4474395.356";"ETRS89";40.41848265;-3.62745946;"CALLE";"NICOLAS SALMERON";"23";"28017";"C · CALLE NICOLÁS SALMERÓN , ASCENDIENTE 1: 152 ·";"20076626";"1999-01-01 00:00:00.0";"1506503";"AE21";"0857 · CERDITO";
"24742";"Balancín en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445523.904";"4475149.454";"ETRS89";40.42519546;-3.64219332;"CALLE";"ARRIAGA";"53";"28017";"Pq · PARQUE ARRIAGA , ASCENDIENTE 1: 152 · PUEBLO";"11106777";"2004-01-01 00:00:00.0";"1505906";"AE21";"0157 · DEFIN";
"24730";"Balancín en Área Infantil";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444613.819";"4475276.058";"ETRS89";40.42627589;-3.65293226;"TRAVESIA";"GERARDO CORDON";"3";"28017";"Trv · TRAVESIA GERARDO CORDÓN , ASCENDIENTE 1: 15";"11104047";"2004-01-01 00:00:00.0";"1505003";"AE21";"0593 · PATO";
"24729";"Balancín en Área Infantil";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444618.529";"4475278.757";"ETRS89";40.42630052;-3.65287697;"TRAVESIA";"GERARDO CORDON";"2";"28017";"Trv · TRAVESIA GERARDO CORDÓN , ASCENDIENTE 1: 15";"11104048";"2004-01-01 00:00:00.0";"1505002";"AE21";"0132 · COCHE";
"24703";"Balancín en Área Infantil";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444056";"4478177.2109999992";"ETRS89";40.45237366;-3.65976327;"CALLE";"FAUSTINA PEÑALVER";"13";"28043";"C · CALLE FAUSTINA PEÑALVER 13 , ASCENDIENTE 1: 1";"11111755";"2006-01-01 00:00:00.0";"1503407";"AE21";"0641 · POLLO";
"23426";"Balancín en Área Infantil";"084";"PILAR";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"439787.209";"4480918.446";"ETRS89";40.47676948;-3.71036288;"PLAZA";"VERIN";"7";"28029";"Pza · PLAZA VERIN , ASCENDIENTE 1: 083 · PEÑAGRAN";"11046664";"2009-11-12 00:00:00.0";"0817205";"AE21";"CABALLITO";
"22998";"Balancín en Área Infantil";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441710.807";"4478856.249";"ETRS89";40.45832958;-3.68748128;"CALLE";"DOCTOR FLEMING";"34";"28036";"CALLE DOCTOR FLEMING 34 , ASCENDIENTE 1: 054";"11025632";"2006-05-10 00:00:00.0";"0501511";"AE21";;
"22942";"Carrusel en Área Infantil";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"441677.25";"4475659.833";"ETRS89";40.42953244;-3.68758355;"CALLE";"SERRANO";"66";"28001";"CALLE SERRANO 66 , ASCENDIENTE 1: 046 · LA CA";"11019734";"2006-11-13 00:00:00.0";"0402007";"AE21";;"SI"
"22601";"Tobogan Autoportante en Área Infantil";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"449681.327";"4480655.713";"ETRS89";40.47506107;-3.59362230;"CALLE";"PLAYA DE PONIENTE";"9";"28042";"C · CALLE PLAYA DE PONIENTE , ASCENDIENTE 1: 214";"31023252";"2010-01-01 00:00:00.0";"2105004";"AE21";;
"22588";"Tobogan Autoportante en Área Infantil";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447712.730";"4475514.900";"ETRS89";40.42862806;-3.61642177;"CALLE";"ALCONERA";"2";"28037";"Pza · PLAZA CIVICA , ASCENDIENTE 1: 206 · REJAS ,";"11134918";"2006-01-01 00:00:00.0";"2019109";"AE21";;
"22573";"Tobogan Autoportante en Área Infantil";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447034.870";"4476209.390";"ETRS89";40.43484156;-3.62447058;"CALLE";"JUAN DE ARESPACOCHAGA Y FELIPE";"3";"28037";"C · CALLE RUFINO GONZALEZ , ASCENDIENTE 1: 201 ·";"31016243";"2004-01-01 00:00:00.0";"2016709";"AE21";;
"22565";"Tobogan Autoportante en Área Infantil";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448413.240";"4475959.330";"ETRS89";40.43267550;-3.60819987;"AVENIDA";"NIZA";"59";"28022";"Trv · TRAVESIA RONDA , ASCENDIENTE 1: 205 · LAS R";"20096829";"2009-01-01 00:00:00.0";"2014208";"AE21";"1080 · JMC-490";
"22553";"Tobogan Autoportante en Área Infantil";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447556.400";"4475168.430";"ETRS89";40.42549701;-3.61823608;"CALLE";"CONSERVEROS";"13";"28037";"C · CALLE CONSERVEROS 19 , ASCENDIENTE 1: 204 · L";"11135749";"2009-01-01 00:00:00.0";"2011311";"AE21";"1080 · JMC-490";
"22522";"Tobogan Autoportante en Área Infantil";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447070.930";"4475951.680";"ETRS89";40.43252225;-3.62402398;"CALLE";"VIRGEN DE LA OLIVA";"42";"28037";"C · CALLE VIRGEN DE LA OLIVA 43 - 46 , ASCENDIENT";"11134583";"2010-01-01 00:00:00.0";"2001906";"AE21";"1036 · ELEFANTE";
"22498";"Tobogan Autoportante en Área Infantil";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"449054.996";"4472874.753";"ETRS89";40.40492717;-3.60038699;"CALLE";"HELENA DE TROYA";"3";"28032";"HELENA DE TROYA, 000003";"11132909";"2011-02-06 00:00:00.0";"1901807";"AE21";"JMC-490";
"22484";"Tobogan Autoportante en Área Infantil";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"449444.902";"4468512.113";"ETRS89";40.36564917;-3.59544599;"CALLE";"CAÑADA DEL SANTISIMO";"27";"28051";"CAÑADA DEL SANTÍSIMO, 000027";"31040165";"2007-01-01 00:00:00.0";"1807302";"AE21";"ACERO";
"22464";"Tobogan Autoportante en Área Infantil";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"448953.686";"4468483.134";"ETRS89";40.36535817;-3.60122899;"CALLE";"RAFAEL DE LEON";"14";"28051";"RAFAEL DE LEÓN, 000014";"31030897";"2006-01-01 00:00:00.0";"1805313";"AE21";"PLASTICO";
"22443";"Tobogan Autoportante en Área Infantil";"172";"SAN CRISTOBAL";"17";"VILLAVERDE";"OPERATIVO";"441862.221";"4465862.789";"ETRS89";40.34128817;-3.68450899;"CALLE";"PATERNA";"31";"28021";"PATERNA, 000035";"11126387";"2007-01-01 00:00:00.0";"1710204";"AE21";"JMC-46";
"22435";"Tobogan Autoportante en Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"441076.144";"4467199.971";"ETRS89";40.35327916;-3.69388699;"PASEO";"GIGANTES Y CABEZUDOS";"62";"28041";"PASEO GIGANTES Y CABEZUDOS, 000062";"31004672";"2002-01-01 00:00:00.0";"1707701";"AE21";"ACERO";
"22379";"Tobogan Autoportante en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446685.669";"4480629.397";"ETRS89";40.47463710;-3.62895867;"CAMINO";"ALTO DE HORTALEZA";"2";"28055";"Cm · CAMINO ALTO DE HORTALEZA , ASCENDIENTE 1: 16";"31052126";"2004-01-01 00:00:00.0";"1601305";"AE21";"1036 · ELEFANTE";
"22370";"Multijuego en Área Infantil";"157";"COLINA";"15";"CIUDAD LINEAL";"OPERATIVO";"444107.189";"4478880.994";"ETRS89";40.45871713;-3.65922158;"CALLE";"ARTURO SORIA";"196";"28043";"C · CALLE ARTURO SORIA 198 , ASCENDIENTE 1: 157 ·";"11112112";"2007-01-01 00:00:00.0";"1510722";"AE21";;
"22340";"Tobogan Autoportante en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"446689.793";"4474736.819";"ETRS89";40.42155372;-3.62841539;"CALLE";"VILLASILOS";"17";"28017";"C · CALLE PEPE ISBERT , ASCENDIENTE 1: 152 · PUEB";"20124004";"2000-01-01 00:00:00.0";"1500712";"AE21";;
"22324";"Tobogan Autoportante en Área Infantil";"146";"VINATEROS";"14";"MORATALAZ";"OPERATIVO";"445189.668";"4473045.977";"ETRS89";40.40622417;-3.64595199;"CALLE";"CAMINO DE LOS VINATEROS";"140";"28030";"CAMINO DE LOS VINATEROS, 000140";"11103189";"2006-01-01 00:00:00.0";"1405711";"AE21";"JMC-04";
"22299";"Tobogan Autoportante en Área Infantil";"131";"ENTREVIAS";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443478.306";"4469862.727";"ETRS89";40.37743317;-3.66583699;"CALLE";"POZOHALCON";"32 P";"28053";"POZOHALCÓN, 000032  P";"31021866";"2011-02-06 00:00:00.0";"1313903";"AE21";"JMC-46";
"22263";"Tobogan Autoportante en Área Infantil";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444133.810";"4472342.446";"ETRS89";40.39981617;-3.65833299;"CALLE";"PUERTO DE NAVACERRADA";"17";"28038";"PUERTO DE NAVACERRADA, 000017";"11099331";"2007-07-12 00:00:00.0";"1301403";"AE21";"GUSANO";
"22260";"Tobogan Autoportante en Área Infantil";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"443392.427";"4472410.167";"ETRS89";40.40037617;-3.66707499;"AVENIDA";"PEÑA PRIETA";"23";"28038";"Av · AVENIDA PEÑA PRIETA 23 , ASCENDIENTE 1: 136";"20122582";"2010-03-16 00:00:00.0";"1300913";"AE21";"JMC-490";
"22232";"Tobogan Autoportante en Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437096.501";"4468765.122";"ETRS89";40.36708817;-3.74090199;"CALLE";"VIA LUSITANA";"55";"28054";"CALLE  VIA LUSITANA 55, 28054 Madrid";"20136456";"2004-01-01 00:00:00.0";"1119903";"AE21";"ACERO";
"22215";"Tobogan Autoportante en Área Infantil";"111";"COMILLAS";"11";"CARABANCHEL";"OPERATIVO";"439930.700";"4471553.478";"ETRS89";40.39241617;-3.70778499;"CALLE";"PEDRO YAGÜE";"3";"28019";"PASEO SANTA MARÍA DE LA CABEZA, 000104";"11069002";"2005-01-01 00:00:00.0";"1109301";"AE21";"JIRAFA";
"22175";"Tobogan Autoportante en Área Infantil";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437295.811";"4472524.117";"ETRS89";40.40096592;-3.73892457;"CALLE";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"7";"28047";"Pq · PARQUE CONCEJAL FCO. JOSE JIMENEZ MARTIN CON C/ VIÑEGRA ZONA 2, ASC";"31012807";"2009-10-22 00:00:00.0";"1005608";"AE21";;
"22155";"Tobogan Autoportante en Área Infantil";"105";"CAMPAMENTO";"10";"LATINA";"OPERATIVO";"432551.21";"4470168.72";"ETRS89";40.37937693;-3.79458199;"PASEO";"LANCEROS";"5";"28024";"Pº · PASEO LANCEROS DEL 3 AL 5, ASCENDIENTE 1: 105 · CAMPAM";"11066999";"2009-05-26 00:00:00.0";"1000211";"AE21";;
"22147";"Tobogan Autoportante en Área Infantil";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433905.86";"4478684.12";"ETRS89";40.45619489;-3.77950978;"CALLE";"BOLA DEL MUNDO";"38";"28023";"CALLE BOLA DEL MUNDO 38 , ASCENDIENTE 1: 097";"20089929";"2007-04-17 00:00:00.0";"0912809";"AE21";;
"22112";"Tobogan Autoportante en Área Infantil";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"434761.14";"4478010.81";"ETRS89";40.45019710;-3.76935435;"CALLE";"ROSA LUXEMBURGO";"3";"28023";"CALLE SEIS DE DICIEMBRE , ASCENDIENTE 1: 097";"31005317";"2008-11-19 00:00:00.0";"0901905";"AE21";"1036 · ELEFANTE";
"22105";"Tobogan Autoportante en Área Infantil";"095";"VALDEMARIN";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433190.41";"4480276.91";"ETRS89";40.47048590;-3.78811468;"CALLE";"CABELLERA DE BERENICE";"43";"28023";"CALLE LA SALLE , ASCENDIENTE 1: 095 · VALDEMA";"20181437";"2007-06-01 00:00:00.0";"0900107";"AE21";"1036 · ELEFANTE";
"22038";"Tobogan Autoportante en Área Infantil";"065";"VALDEACEDERAS";"06";"TETUAN";"OPERATIVO";"440153.546";"4480329.207";"ETRS89";40.47148787;-3.70598572;"CALLE";"SINESIO DELGADO";"34";"28029";"Pº · PASEO LA DIRECCIÓN 306 , ASCENDIENTE 1: 065";"20047808";"2006-09-19 00:00:00.0";"0601407";"AE21";"JMC-04";"NO"
"22036";"Tobogan Autoportante en Área Infantil";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441037.617";"4480578.135";"ETRS89";40.47379354;-3.69558055;"CALLE";"VIA LIMITE";"101";"28029";"V · VIA LÍMITE 101 , ASCENDIENTE 1: 064 · ALMENAR";"11032461";"2006-09-19 00:00:00.0";"0600817";"AE21";"JMC-04";"NO"
"22035";"Tobogan Autoportante en Área Infantil";"064";"ALMENARA";"06";"TETUAN";"OPERATIVO";"441030.845";"4480565.458";"ETRS89";40.47367886;-3.69565925;"CALLE";"VIA LIMITE";"101";"28029";"V · VIA LÍMITE 101 , ASCENDIENTE 1: 064 · ALMENAR";"11032461";"2006-09-19 00:00:00.0";"0600815";"AE21";"ELEFANTE";"NO"
"22011";"Tobogan Autoportante en Área Infantil";"055";"NUEVA ESPAÑA";"05";"CHAMARTIN";"OPERATIVO";"441696.397";"4478955.958";"ETRS89";40.45922679;-3.68766038;"AVENIDA";"ALBERTO ALCOCER";"9";"28036";"JARDINES SAN FERNANDO DEL JARAMA   2 , ASCE";"11025686";"2005-09-27 00:00:00.0";"0501809";"AE21";"1080 · JMC-490";
"21932";"Columpio en Área Infantil";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"448904.348";"4478112.812";"ETRS89";40.45210570;-3.60258330;"PASEO";"ALAMEDA DE OSUNA";"8";"28042";"Pq · PARQUE FORESTAL/LA ALAMEDA/ , ASCENDIENTE 1:";"31036783";"2003-01-01 00:00:00.0";"2104203";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21913";"Columpio en Área Infantil";"215";"CORRALEJOS";"21";"BARAJAS";"OPERATIVO";"449735.937";"4479775.704";"ETRS89";40.46713674;-3.59290836;"CALLE";"BAHIA DE SANTA POLA";"56";"28042";"C · CALLE BAHIA DE SANTA POLA , ASCENDIENTE 1: 21";"20148724";"2006-01-01 00:00:00.0";"2101901";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21861";"Columpio en Área Infantil";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447809.210";"4474768.420";"ETRS89";40.42190937;-3.61522314;"AVENIDA";"GUADALAJARA";"89";"28032";"Av · AVENIDA GUADALAJARA 87 , ASCENDIENTE 1: 204";"11136097";"2004-01-01 00:00:00.0";"2015401";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21823";"Columpio en Área Infantil";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448187.330";"4475748.950";"ETRS89";40.43076623;-3.61084602;"CALLE";"AINSA";"11";"28022";"Av · AVENIDA AJALVIR A VICALVARO 101 , ASCENDIENT";"20113344";"2004-01-01 00:00:00.0";"2009401";"AE21";"0815 · DOS ASIENTOS CUNA";
"21784";"Columpio en Área Infantil";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447115.580";"4475966.300";"ETRS89";40.43265680;-3.62349881;"CALLE";"CASTILLO DE UCLES";"41";"28037";"C · CALLE CASTILLO DE UCLES 41 , ASCENDIENTE 1: 2";"11134567";"2009-01-01 00:00:00.0";"2003703";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21739";"Columpio en Área Infantil";"192";"VALDEBERNARDO";"19";"VICALVARO";"OPERATIVO";"446952.707";"4472585.507";"ETRS89";40.40219017;-3.62513699;"CALLE";"LADERA DE LOS ALMENDROS";"14 E";"28032";"LADERA DE LOS ALMENDROS, 000014  F";"20151600";"2011-02-06 00:00:00.0";"1902712";"AE21";"DOS ASIENTOS PLANOS";
"21728";"Columpio en Área Infantil";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"448615.206";"4472965.779";"ETRS89";40.40572017;-3.60557699;"CALLE";"MERCURIO";"25";"28032";"AMBROZ, 000013";"11132781";"2011-02-06 00:00:00.0";"1901301";"AE21";"DOS ASIENTOS PLANOS";
"21656";"Columpio en Área Infantil";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"447602.619";"4469150.690";"ETRS89";40.37128817;-3.61719600;"CALLE";"VILLAR DEL POZO";"4 E";"28031";"VILLAR DEL POZO, 000004  E";"20180003";"2007-01-01 00:00:00.0";"1800809";"AE21";"DOS ASIENTOS PLANOS";
"21637";"Columpio en Área Infantil";"174";"LOS ROSALES";"17";"VILLAVERDE";"OPERATIVO";"441743.285";"4467919.632";"ETRS89";40.35980917;-3.68609699;"CALLE";"GENEROSIDAD";"38";"28041";"CONSENSO, 000009";"20061831";"2005-01-01 00:00:00.0";"1709002";"AE21";"DOS ASIENTOS PLANOS";
"21621";"Columpio en Área Infantil";"172";"SAN CRISTOBAL";"17";"VILLAVERDE";"OPERATIVO";"441641.287";"4466037.003";"ETRS89";40.34284217;-3.68712599;"CALLE";"GODELLA";"57 B";"28021";"CALLE GODELLA, 57 B";"31012891";"2003-01-01 00:00:00.0";"1706502";"AE21";"DOS ASIENTOS PLANOS";
"21604";"Columpio en Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"440404.404";"4466891.124";"ETRS89";40.35044917;-3.70176799;"CALLE";"ALCOCER";"44";"28041";"ALCOCER, 000044";"11128367";"2003-01-01 00:00:00.0";"1704004";"AE21";"DOS ASIENTOS CUNA";
"21594";"Columpio en Área Infantil";"171";"VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE";"17";"VILLAVERDE";"OPERATIVO";"440557.007";"4464945.328";"ETRS89";40.33293117;-3.69978999;"CALLE";"TRANSVERSAL SEXTA";"28";"28021";"TRANSVERSAL SEXTA, 000026";"20126690";"2017-07-05 00:00:00.0";"1702501";"AE21";"DOS ASIENTOS PLANOS";
"21584";"Columpio en Área Infantil";"175";"ANGELES";"17";"VILLAVERDE";"OPERATIVO";"440565.583";"4467286.581";"ETRS89";40.35402317;-3.69990700;"CALLE";"HERMANDAD DE DONANTES DE SANGRE";"3 B";"28041";"HERMANDAD DE DONANTES DE SANGRE, 000003  B";"31056169";"2001-01-01 00:00:00.0";"1700301";"AE21";"DOS ASIENTOS PLANOS";
"21581";"Columpio en Área Infantil";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"446801.676";"4481205.955";"ETRS89";40.47983847;-3.62763856;"CAMINO";"VALDEHIGUERA";"32 A";"28055";"Cm · CAMINO MONTORO , ASCENDIENTE 1: 166 · VALDEF";"20126766";"2010-01-01 00:00:00.0";"1617903";"AE21";"1178 · QUINTUPLE";
"21551";"Columpio en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445717.844";"4479989.554";"ETRS89";40.46881038;-3.64032085;"CALLE";"TORRESANDINO";"6";"28043";"C · CALLE AREQUIPA , ASCENDIENTE 1: 163 · CANILLA";"20155880";"2000-01-01 00:00:00.0";"1611601";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21538";"Columpio en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445063.630";"4479110.308";"ETRS89";40.46084668;-3.64796148;"CALLE";"GOMEZNARRO";"113";"28043";"C · CALLE GOMEZNARRO 107 , ASCENDIENTE 1: 163 · C";"11116341";"2005-01-01 00:00:00.0";"1610004";"AE21";"0815 · DOS ASIENTOS CUNA";
"21515";"Columpio en Área Infantil";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445905.796";"4479821.183";"ETRS89";40.46730587;-3.63808952;"CALLE";"TRIBALDOS";"50";"28043";"C · CALLE TRIBALDOS 40 , ASCENDIENTE 1: 163 · CAN";"11117235";"2004-01-01 00:00:00.0";"1605905";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21504";"Columpio en Área Infantil";"162";"PIOVERA";"16";"HORTALEZA";"OPERATIVO";"444804.200";"4478498.886";"ETRS89";40.45532149;-3.65096804;"CALLE";"JULIAN HERNANDEZ";"25 A";"28043";"C · CALLE JULIAN HERNANDEZ 25 , ASCENDIENTE 1: 16";"20059185";"2005-01-01 00:00:00.0";"1604001";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21469";"Columpio en Área Infantil";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443154.731";"4480858.499";"ETRS89";40.47646678;-3.67063169;"AVENIDA";"SAN LUIS";"91";"28033";"C · CALLE YERMA 11 , ASCENDIENTE 1: 159 · COSTILL";"11112560";"2002-01-01 00:00:00.0";"1512806";"AE21";"0815 · DOS ASIENTOS CUNA";
"21468";"Columpio en Área Infantil";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443141.322";"4480830.827";"ETRS89";40.47621658;-3.67078739;"CALLE";"YERMA";"11";"28033";"C · CALLE YERMA 11 , ASCENDIENTE 1: 159 · COSTILL";"20175723";"2003-01-01 00:00:00.0";"1512701";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21453";"Columpio en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445968.912";"4475271.378";"ETRS89";40.42632284;-3.63695799;"CALLE";"EMILIO FERRARI";"146";"28017";"C · CALLE EMILIO FERRARI , ASCENDIENTE 1: 152 · P";"11106833";"2000-01-01 00:00:00.0";"1509803";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21416";"Columpio en Área Infantil";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445793.831";"4474991.420";"ETRS89";40.42378943;-3.63899799;"CALLE";"ARRIAGA";"75";"28017";"C · CALLE ARRIAGA 75 , ASCENDIENTE 1: 152 · PUEBL";"11107026";"2011-01-01 00:00:00.0";"1506204";"AE21";"0816 · DOS ASIENTOS PLANOS";
"21408";"Columpio en Área Infantil";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444920.051";"4475510.538";"ETRS89";40.42840855;-3.64934271;"CALLE";"HERMANOS GOMEZ";"50";"28017";"C · CALLE FRANCISCO VILLAESPESA , ASCENDIENTE 1:";"31068751";"2004-01-01 00:00:00.0";"1505306";"AE21";"0816 · DOS ASIENTOS PLANOS";
